nGram,size,mormonFreq,nonMormonFreq
around,1,8,11
in this,2,86,8
secret places,2,7,2
the poor,2,25,9
pass that,2,1284,27
the sixth month,3,2,5
and fell down,3,1,1
this was a,3,11,1
the dead of the,4,4,4
charge to,2,1,1
forth out of their,4,1,1
she is,2,2,1
peace and the,3,3,1
they came up,3,3,1
the secret,2,13,1
was beloved by,3,1,1
slow,1,11,1
to the great,3,4,2
them in their,3,23,2
torn,1,1,2
the stones and the,4,1,1
have suffered,2,15,1
have i,2,59,1
from us,2,12,1
them with their own hands,5,1,1
and there were many thousands,5,1,1
to take the,3,6,1
now it had,3,1,2
they came to,3,13,2
the people saw,3,5,1
shall come when the,4,1,1
he was led,3,1,1
days of the children,4,1,1
whence they,2,6,4
journeying,1,7,3
rushed forth with,3,1,1
humbled and the,3,2,1
and bound up,3,1,1
upon them and,3,40,6
in the same year,4,2,8
that the hearts of,4,2,1
even in their,3,1,1
of israel and,3,42,2
king even,2,1,9
came from,2,3,4
danger of,2,6,1
upon him,2,54,6
even and,2,1,1
though he,2,4,1
upon his,2,36,2
they fled into,3,2,1
gird,1,3,1
was in the days of,5,1,1
on the fourth day,4,2,4
stained with the blood of,5,1,1
no man could,3,2,1
the word of the lord,5,29,2
are the merciful for,4,1,1
and men,2,5,4
in the first,3,18,5
mouth was,2,1,1
destroyed for,2,4,1
with his army,3,8,9
flame,1,7,1
with a,2,96,29
mingled with,2,1,1
people to rise up,4,1,1
dog to his,3,1,1
fear not,2,10,2
do these things,3,14,1
they are called,3,1,1
and the people were,4,4,1
wounds,1,12,8
the city,2,232,41
destroying,1,2,70
to open,2,1,2
in about the space of,5,1,3
man whose,2,9,14
one which,2,1,1
also one,2,1,1
blessed are the merciful,4,1,1
from my,2,6,1
cheeks,1,6,1
commandment of,2,13,2
made known unto the,4,5,1
their towns and,3,1,1
so that they were,4,1,1
rise,1,35,1
south on the,3,1,1
to raise,2,6,1
that they knew,3,2,1
the words,2,317,7
and prepared,2,3,5
he swore,2,1,1
drive the,2,2,3
him a second,3,1,1
upon her,2,4,5
praise the,2,4,1
the sixth,2,3,8
took their weapons,3,2,1
give,1,210,12
lofty,1,3,1
daughters from,2,1,1
lives,1,41,3
now there were,3,9,3
were more numerous than,4,3,1
fortieth year,2,2,1
wrong,1,7,1
right nor to the left,5,3,1
proclamation of,2,1,1
and the kingdom,3,1,1
inhabited,1,8,3
to assist,2,3,3
and it was as,4,1,1
to go forth,3,6,12
they stood in,3,1,1
yielded to the,3,1,2
the middle,2,1,1
they sought,2,9,1
being in the,3,1,5
lived,1,11,2
caught in a snare,4,1,1
it came to pass that,5,1232,26
counsel,1,15,3
and the water,3,1,1
his own hand,3,1,1
gather,1,60,2
ships,1,4,85
his followers,2,1,1
hath made,2,35,1
hard to,2,2,3
his force,2,1,1
heads,1,37,1
and ye shall never,4,1,1
nations of the,3,10,7
eleventh,1,5,11
strength of the,3,17,1
strength was,2,1,1
them by their fruits,4,1,1
laid wait for them,4,2,1
victory for,2,1,1
and the words thereof,4,1,2
catch,1,5,3
spoil and,2,1,1
the hebrew,2,1,1
the name of a,4,1,1
their fathers,2,58,1
thirty thousand,2,2,3
who saw,2,1,1
one another with their,4,1,1
their prosperity,2,4,1
the lord and he,4,13,1
a greater,2,3,1
preside,1,1,2
if ye give,3,1,1
which saith,2,5,1
they came forth and,4,3,1
rocks,1,10,2
things which,2,232,6
letting,1,1,1
called after the name,4,2,2
only been,2,1,1
breach,1,1,1
heaven where,2,2,1
day of the,3,14,86
take it,2,5,1
solemn,1,3,1
unfold,1,3,1
have fallen into,3,7,1
but in a,3,1,1
south of the,3,8,2
used,1,4,8
in his hand,3,2,1
his name shall be,4,4,4
the world,2,161,11
circumstances it,2,1,1
of gold and,3,12,1
there was much,3,3,3
king three,2,1,1
of their weakness,3,1,1
wicked and,2,20,2
and others,2,5,1
was covered with the,4,1,3
lasted,1,2,1
mercy and,2,16,1
ways of,2,29,1
no more among,3,1,1
and the waters of,4,1,1
men of the,3,1,8
around the,2,2,3
things with,2,2,2
inhabitants,1,42,16
in great,2,14,5
the wilderness of,3,6,1
of more,2,5,2
bring,1,170,4
defy the,2,1,1
of the army of,4,3,12
fortify themselves,2,1,1
but they had,3,2,2
than a,2,5,7
weapons of war,3,46,13
army of the,3,13,18
my hand,2,8,1
dwell in the,3,16,1
into a,2,40,6
they might have,3,16,1
prisoners who fell into,4,1,1
and two of,3,3,3
power of,2,153,1
patience and,2,7,1
with their,2,109,22
heat of the sun,4,1,1
five hundred,2,5,12
the earth,2,332,35
they destroyed,2,1,3
enter into the,3,13,1
by the sword,3,33,2
and their hearts were,4,4,1
in their tents and,4,1,1
ship and,2,1,3
pleasant to,2,1,1
within the walls of,4,3,1
in the time,3,2,1
men towards the,3,1,1
straitened,1,1,1
a living,2,1,1
of both,2,5,2
lightness,1,1,1
which the sons of,4,1,1
of them for,3,2,1
the shores of the,4,1,2
and seven of,3,1,2
were great,2,5,2
your women,2,2,1
that there,2,160,6
that one of,3,5,9
shall be,2,727,26
neither shall it,3,3,1
remembrance,1,28,4
but it came,3,23,8
the hand of the lord,5,25,1
when the light,3,1,1
crept into,2,2,2
go and tell,3,1,1
swords and their,3,5,1
before him he,3,2,1
not perish,2,12,1
carry,1,33,3
of his men,3,2,6
seventh month which,3,1,1
to his own home,4,1,1
burst,1,1,6
power to,2,31,1
many were,2,10,3
rock and,2,8,1
and three,2,7,7
furnace,1,5,5
with all their,3,4,4
fourteen,1,1,5
pass that the hearts of,5,1,1
and threw,2,2,1
and the loss,3,1,7
desire to,2,23,1
warning,1,2,1
that the waters of the,5,1,1
arose,1,32,9
welfare of my,3,2,1
even as it was,4,2,1
the banks of,3,1,3
day there,2,2,1
the people were gathered,4,1,1
moreover he,2,1,6
into the midst,3,2,1
an oath,2,15,1
young men who had,4,1,1
where there is,3,3,1
blotted out,2,8,1
publish,1,4,1
of his heart and,4,2,1
ears that,2,1,1
laid them,2,1,1
fought in the,3,2,4
called the,2,41,61
to pass that there,4,37,1
the transgressions,2,3,1
and the lord,3,85,2
would make,2,7,1
them to take,3,2,1
forth against the,3,9,3
a candle,2,1,1
even those who were,4,1,2
south which,2,1,1
each other,2,2,4
under a bushel,3,1,1
as a man,3,7,3
now therefore,2,4,2
wrote unto,2,2,1
and the governor,3,4,1
when he heard,3,1,1
passed through,2,1,1
this place,2,2,6
therefore they,2,135,1
complete,1,1,1
they shall be,3,104,5
enemies of the king,4,1,1
going to the,3,1,1
love the,2,3,1
people from,2,13,3
terror and,2,2,1
throughout all the,3,39,1
bitterness,1,5,1
from all parts of,4,1,1
after he,2,33,1
burnt,1,5,21
name of the king,4,1,2
but the lord,3,11,2
a rod of,3,1,1
which the,2,84,28
moreover to,2,1,1
day and,2,39,6
our own,2,9,1
in sorrow,2,1,1
and in their,3,8,1
and the servants,3,5,5
and the weapons,3,2,1
had not,2,64,2
and he had many,4,1,1
light upon,2,2,1
the king that,3,6,12
went into,2,4,9
jewels and,2,1,1
shall it,2,11,2
did the people of,4,1,1
goodness of,2,16,1
on both,2,7,3
you therefore,2,3,1
it be so,3,2,1
hearts of these,3,1,1
and throw,2,1,1
and would,2,15,1
that their,2,42,5
the joy,2,13,1
at the close,3,1,1
year in the,3,3,1
vessel,1,6,74
shalt be,2,17,1
the mouths,2,3,6
like unto the voice of,5,1,1
they knew not that,4,5,1
had returned,2,2,2
that will i,3,1,1
this thing they,3,3,1
eden,1,6,1
heard the,2,11,6
and the haughty shall be,5,1,1
number of his,3,4,2
the saw that,3,11,1
the men and,3,1,2
was fulfilled,2,1,1
therefore that,2,1,1
of sin,2,7,1
it shall,2,171,1
and driven,2,9,2
delivered and,2,1,1
city which,2,10,1
the captain,2,1,27
had fortified,2,4,1
disturb,1,2,1
a man of great,4,1,5
of beauty,2,1,1
the darkness of,3,2,1
they love the,3,1,1
that a,2,34,20
after it,2,4,1
kings of,2,4,1
plan of,2,33,1
haughty shall,2,1,1
him as,2,20,3
words but,2,4,1
were about to,3,30,2
malice,1,6,1
even in a,3,3,1
and about,2,4,19
servants of the,3,12,63
one who,2,6,1
edge,1,2,3
my fathers,2,8,1
with their own,3,11,1
the dust of the earth,5,6,1
great learning,2,1,1
for this thing,3,1,2
mind but,2,1,1
they were naked,3,5,1
the preservation,2,2,1
bread and,2,13,7
the silver,2,1,2
days that,2,6,1
twelve,1,32,3
the noise of,3,2,7
the people and they,4,11,1
and as a young lion,5,1,1
war became,2,1,1
over the face of,4,1,2
he began to,3,32,3
of the lives of the,5,1,1
soldiers to,2,2,1
the number,2,23,31
them as a,3,3,1
fifteenth year,2,4,5
him by,2,9,2
cut down,2,5,1
in time,2,3,1
by famine,2,6,1
and a few,3,1,1
months,1,1,4
were weary,2,3,1
it came to pass while,5,1,1
stained with the,3,1,1
for them and,3,6,3
with deep,2,1,1
upon the plains,3,4,1
more powerful than,3,1,1
him for,2,28,9
among the nations of,4,1,1
to conquer,2,3,2
he was slain,3,4,1
stained with the blood,4,1,1
in the beginning,3,7,1
head and,2,11,1
spread over the,3,1,4
name of,2,108,34
join themselves to the,4,1,1
the king said unto them,5,3,1
in sheep clothing,3,1,1
began the,2,1,2
the service,2,6,1
only to,2,2,1
camp of the,3,7,3
given unto him to,4,2,1
to be placed in,4,1,1
in those days,3,2,3
fifty thousand,2,1,1
to destroy the people of,5,2,1
came forth,2,29,2
to be led,3,7,1
they came forth,3,14,1
a cunning,2,1,3
him he,2,15,3
had sent out,3,1,1
to strike,2,1,2
bow down before,3,5,1
to pass and,3,3,1
altar of,2,2,1
are found,2,1,1
out with,2,8,3
to go to,3,7,3
deceive,1,8,1
country,1,38,39
which they had taken,4,5,1
him go,2,2,1
the war and,3,2,2
gave him,2,9,7
the plains of,3,5,3
the space of forty,4,2,3
heard the words of the,5,1,1
settled,1,4,1
in the great,3,3,2
thou shalt be,3,17,1
the rulers,2,1,2
record for,2,3,1
and strive,2,1,1
disappointed in their,3,1,2
little band,2,2,2
towns,1,2,8
were thirty,2,2,2
a place,2,18,40
were those who were,4,1,1
having accomplished his,3,1,1
covenanted,1,20,2
him in,2,25,6
for about the space,4,1,5
were naked,2,7,1
had three,2,1,1
went away,2,1,1
his strength and,3,3,1
and the beauty thereof was,5,1,1
in the language of,4,4,3
seized,1,1,2
joy for,2,5,2
it happened,2,1,16
for they all,3,1,1
examples,1,2,1
in their tents,3,1,1
counted,1,6,3
a written,2,1,1
there was,2,162,35
he who is,3,2,4
to the earth and it,5,2,1
in the first year,4,6,3
with their hands and,4,1,1
that they might,3,161,18
consuming,1,3,1
servants of the king,4,10,60
the preservation of,3,2,1
came to pass that,4,1233,26
asleep,1,3,2
trouble,1,5,1
were twenty,2,3,2
and fought with,3,1,1
caused the,2,11,2
five thousand,2,1,5
now these were,3,3,3
over the land,3,13,1
on the borders of,4,2,11
pay tribute,2,4,3
lord that,2,51,1
captains and,2,5,8
fortieth,1,2,1
which hath,2,23,4
journeying towards the,3,1,2
days before,2,1,2
their husbands,2,8,1
perished,1,15,1
torment,1,16,1
such as were,3,1,1
he became,2,10,4
same year in,3,1,3
and fifty,2,2,4
with these,2,6,2
to pass that a,4,2,5
and returned,2,7,5
not move,2,2,1
to flee before the,4,3,1
both on the,3,6,1
mattock,1,1,1
the lord of hosts,4,52,1
for the war which,4,1,1
and now,2,650,3
blood of the,3,19,4
and the weapons of,4,2,1
ground,1,47,4
man who had,3,3,2
of three hours,3,4,3
land that he,3,3,1
she had,2,6,7
the god of,3,37,1
the king sent,3,1,1
his country and,3,2,1
and not,2,42,3
profit thereby and,3,1,1
dark,1,13,5
him of,2,10,1
desire to dwell,3,2,1
confidence,1,1,1
forth with his,3,4,1
trees of,2,11,3
counsel of,2,2,1
all the inhabitants,3,4,1
the land of the,4,9,1
oath,1,28,1
suffer death,2,5,1
consumed by,2,1,1
inflicted by,2,1,1
to be done,3,1,2
have the power,3,1,1
in the seventh,3,1,1
poor and,2,8,4
conveyed,1,1,8
sent two,2,1,1
they humbled,2,1,1
things and they are,4,1,1
hands of the,3,24,8
themselves a,2,1,1
affairs,1,18,7
to the army,3,8,3
children of men and,4,22,1
numbers were,2,1,2
him to,2,60,13
devices,1,3,2
this people,2,219,2
the shedding of,3,24,2
who the,2,2,1
the children of men and,5,22,1
there,1,820,95
and keep,2,13,1
against them that,3,6,1
that they might be,4,19,3
back to the,3,6,1
to the place,3,11,2
no hopes of,3,1,1
lord unto,2,10,1
which may be,3,1,1
yield up,2,6,1
divided his,2,1,1
faces,1,8,3
third day of the,4,1,6
forth again,2,7,1
them and sent,3,1,1
slain that,2,1,2
bind up,2,1,2
fire and they,3,4,1
the wilderness and,3,50,1
other things,2,1,1
for they had,3,20,8
these,1,742,70
the golden,2,2,1
tell the,2,1,2
roaring of,2,1,4
king of israel,3,1,1
well and,2,1,2
nation and,2,5,3
a place in,3,1,1
this time the chief,4,1,1
and that the,3,14,4
faith of,2,19,2
they took a,3,2,1
tenth day of the,4,1,5
will sweep,2,1,1
and were called,3,1,1
towards them for,3,1,1
we lay,2,1,1
days,1,212,48
him up,2,4,1
the king said unto,4,6,1
and when,2,128,40
humble,1,56,1
his ox,2,1,1
the blood of thousands,4,1,1
until they,2,49,2
their wine and,3,1,2
even solomon in,3,1,1
joy of,2,12,1
folly,1,1,11
perish neither,2,2,1
night to,2,1,1
had followed,2,2,1
appointed a,2,3,1
they came to a,4,2,1
against them,2,88,29
who hath,2,19,2
them were called the,4,1,1
our father,2,36,2
against thee,2,13,1
gold and silver,3,12,2
and with the,3,18,3
taken from the,3,7,4
stood in need of,4,1,1
the fiftieth,2,1,1
belonging,1,1,1
faith in,2,39,1
to rule over them,4,2,1
for there was not,4,1,1
children of men,3,131,5
according to the word,4,19,1
before them,2,44,7
prisoners unto,2,1,1
treasure,1,7,1
six of,2,2,2
before they,2,12,5
yea all the people,4,1,1
for he is a,4,1,1
brought the,2,2,3
of their country,3,10,2
the captives,2,2,5
a valiant man and,4,1,3
the west for,3,1,1
them out of the,4,24,1
eyes were,2,1,1
until this,2,1,1
but the names of,4,1,1
been a,2,15,4
divided,1,16,2
that they might go,4,3,1
he fell to the earth,5,2,2
wisdom,1,59,12
silver and,2,39,7
and round,2,3,4
i will give unto,4,8,1
fulness,1,33,1
he unto,2,10,1
his death,2,17,1
take from,2,3,1
and the time,3,7,2
stones and,2,15,1
the week,2,1,1
passed the,2,1,1
with the loss,3,3,1
with which they,3,2,1
him into the,3,5,1
country and,2,12,5
day when the,3,5,7
length thereof was,3,1,1
the left,2,12,3
of the king,3,52,244
the fifth,2,6,8
cause,1,214,6
hoe and,2,1,1
could not flee,3,2,1
a state of,3,24,2
to whom,2,15,2
rights and,2,13,1
by their,2,32,3
them but,2,20,3
be placed in the,4,1,1
killed and,2,2,10
sound of his,3,1,1
of the,2,3803,1302
i have brought,3,4,1
from his,2,17,1
which the lord,3,45,1
and drove,2,6,6
taken care,2,1,1
who have,2,71,2
them after the manner,4,1,1
things which were,3,16,1
birth,1,5,1
the world that the,4,2,1
of thy,2,95,1
had assembled,2,1,2
against the people,3,16,9
the day when,3,2,2
they parted,2,1,1
stones and the,3,1,1
into the red,3,1,1
with an,2,23,2
led them,2,8,1
a great city which,4,1,1
was rent,2,2,1
that the whole,3,2,1
that he,2,610,15
throughout all,2,41,1
it and they,3,3,1
called which,2,4,1
me with his,3,2,1
to hunt the,3,1,1
after the manner,3,41,1
the only,2,10,1
the city for,3,2,1
ceased,1,18,6
them but the,3,1,2
there was a law,4,2,1
came down upon them,4,1,1
day of the second month,5,2,5
snow,1,1,4
secret and,2,4,1
in about the,3,1,4
would not have,3,11,1
arrow,1,4,1
king said unto them,4,3,1
manner,1,232,6
to suffer,2,1,1
than he,2,3,1
of samuel,2,5,2
slain they,2,2,1
title of,2,3,1
army to,2,6,4
which the lord hath,4,11,1
there came to,3,1,1
they were about to,4,16,1
upon the face of,4,79,4
guilty of,2,5,1
that by,2,22,1
over them and,3,9,2
had come,2,51,5
chief,1,96,148
him and give him,4,1,1
plunder,1,12,5
forth out,2,27,1
for when they,3,2,2
and in the thirty,4,1,1
prepared to meet,3,7,3
obey,1,15,1
the books,2,4,4
their weapons of war in,5,1,1
waged against,2,2,1
shall not perish,3,3,1
without mercy,2,1,3
arrived in the,3,7,4
others would,2,2,1
in the cause of,4,3,1
go forth against them,4,1,1
at the east,3,1,2
grievous,1,8,3
second month in the,4,1,1
than in,2,1,1
and kept,2,5,1
him with the,3,3,1
these words his heart,4,1,1
since the,2,14,2
they thought,2,5,1
their minds,2,11,3
to the governor,3,3,1
with a great noise,4,1,1
forth your,2,1,1
charge of the,3,1,3
day but,2,3,3
such wickedness,2,3,1
of the sea,3,37,1
neither they,2,6,1
compelled to flee from,4,1,2
and the lord god,4,8,1
the things which he,4,23,1
on the,2,232,161
thereof the,2,1,1
fallen to,2,14,1
general,1,1,6
given,1,200,24
with death,2,3,1
began,1,418,33
heard the words of,4,3,1
recovered of,2,1,1
cease and,2,7,2
slew the,2,2,4
the east to the,4,2,2
which may,2,1,1
out against them,3,3,2
even as a,3,12,2
themselves for,2,1,6
the city of,3,128,9
shores of the,3,1,2
appointed by the,3,4,1
there was not a,4,4,1
have made,2,21,3
great wickedness and,3,1,1
they are,2,214,4
even as i,3,11,1
dwelt upon the,3,1,1
wise in,2,2,1
children of men by,4,1,1
be given,2,19,2
forest and,2,2,2
and men of,3,2,2
guilty,1,12,1
with them and it,4,1,1
sons have,2,1,1
and the names,3,1,8
men of war,3,1,26
cause the,2,21,1
them at the feet,4,1,1
the were,2,73,3
it was carried,3,1,1
come to pass and,4,2,1
as there,2,10,2
over his,2,7,1
or the,2,49,3
wise and learned,3,1,1
blood for blood,3,1,1
over him,2,2,2
were consumed,2,2,2
they all,2,18,2
the memory of,3,3,1
disappointed,1,4,4
prudent,1,5,1
sea were,2,1,1
by the cunning,3,4,1
the king which was,4,1,2
themselves in,2,9,6
are about,2,1,1
taken and,2,18,3
windows,1,3,2
up against,2,10,3
be likened unto a,4,1,1
flee before,2,16,3
and drew,2,2,2
his god,2,8,1
hold them,2,6,1
of the seventh month,4,1,5
were upon,2,16,6
many hundred,2,3,1
a servant of the,4,2,1
of the king three,4,1,1
the hands of the,4,24,8
barren,1,2,1
unto the prophet,3,1,1
henceforth,1,14,1
had established,2,9,1
in the rear,3,2,1
been written,2,7,1
to one,2,4,2
came from the,3,1,4
of two,2,14,4
in the morning of,4,1,4
they cast,2,21,6
people to bring,3,1,1
them after,2,9,3
and one,2,12,4
brought into the,3,3,1
the mercy,2,4,3
the law,2,136,3
for ye will,3,1,1
flattering words,2,8,1
shall lead,2,3,1
his words but,3,2,1
the for he,3,1,1
the words of,3,166,3
an hour,2,1,9
put the,2,1,13
even until the,3,14,3
their houses and,3,6,1
and they found,3,1,1
desire,1,89,1
your women and,3,1,1
a part,2,30,3
we would,2,15,1
let them,2,5,2
he was not,3,6,1
and caused,2,16,2
man took,2,1,1
but with the,3,1,1
of which the,3,2,2
a time to,3,3,2
beheld the,2,33,10
of blood,2,21,1
of water,2,15,2
of the first month,4,1,5
to put them in,4,1,1
far from,2,4,1
homes and,2,2,1
had arrived,2,3,1
