nGram,size,mormonFreq,nonMormonFreq
he shall rule over thee,5,1,1
likeness of,2,1,26
that they,2,37,675
now at,2,1,8
now as,2,1,9
thirty years and,3,3,11
therefore is the,3,1,4
marriage,1,4,19
called his name,3,4,32
and have dominion,3,1,2
of the garden thou,4,2,1
above the earth in,4,2,1
the egyptian,2,1,16
why is thy,3,1,4
the ground it shall,4,1,1
them that,2,14,642
prophesy unto,2,1,9
them than,2,1,1
meet them,2,1,11
ten years,2,1,12
or of,2,2,54
also said unto,3,1,3
i saw a,3,1,8
not until the flood came,5,1,1
he slept,2,2,3
is mine,2,2,37
shall these,2,1,4
also in the midst of,5,2,1
woman said the,3,1,1
waters which were above the,5,2,1
i commanded thee saying,4,1,1
with her and he did,5,1,1
light and that,3,1,1
which his,2,2,10
you concerning,2,3,4
slain from the foundation,4,1,1
land earth and the gathering,5,2,1
and that god,3,1,2
said,1,153,3999
ten,1,2,249
not in,2,1,144
when i was,3,4,12
of his age,3,1,1
for lights,2,2,1
you he,2,1,14
lord and spake,3,1,2
for food the tree of,5,1,1
be darkened and the,4,1,4
learn a,2,1,2
it came to,3,59,454
may eat of,3,1,2
sought his,2,1,2
hale,1,2,1
on us,2,2,18
old men,2,1,14
their sons and their,4,1,16
cain said unto the lord,5,1,1
field and for,3,1,1
the earth when,3,3,3
sake,1,8,145
thou eat bread,3,1,1
their father,2,4,57
come to pass when,4,1,24
worship thee,2,1,1
servants in the,3,1,4
i will,2,37,1922
christ or,2,1,3
stone upon another that shall,5,1,3
moses said,2,1,57
christ of,2,2,7
the garden but of the,5,1,1
his only begotten son,4,1,3
of the garden and the,5,1,1
in the land of nod,5,1,1
enoch eight hundred years and,5,1,1
and curse,2,1,5
the heavens,2,22,109
be said in,3,1,1
the,1,2233,64023
earth which hath opened her,5,1,1
with their lips but,4,1,2
you it,2,1,13
sand,1,1,28
all them that,3,2,39
upon by the,3,1,1
let us make,3,2,16
and shall cut him asunder,5,1,1
of joy and,3,1,2
day and sanctified,3,1,1
thy,1,87,4600
earth shook,2,1,3
waters in the seas,4,1,2
it thou shalt,3,1,9
same,1,27,332
me these are the,4,1,4
and they shall hear,4,1,3
love one another,3,1,13
the time that i was,5,1,1
hand,1,23,1466
there were many,3,3,6
spoken of by daniel,4,2,2
jesus answered,2,1,64
not my,2,2,55
seed which,2,1,10
to go into the,4,1,6
all women,2,1,2
devil that,2,1,1
light in,2,1,10
light is,2,1,9
over the day and over,5,1,1
aside,1,1,72
the angel of,3,2,75
the tribulation of,3,3,1
the heaven,2,11,72
me from,2,4,68
footstool of,2,1,2
the night is,3,1,2
now is,2,1,20
nations of,2,1,15
forth the words,3,1,1
son of man coming in,5,1,4
made ruler over his,4,1,1
he went to,3,1,8
his angels,2,2,17
neither on the sabbath,4,1,1
a garden,2,2,9
now if,2,1,18
lord when,2,1,35
my words,2,6,60
truth and,2,2,33
henceforth yield unto,3,1,1
cattle and to the,4,1,1
darkened and the moon,4,1,2
say unto you lo here,5,1,1
light of,2,1,44
of the wickedness of,4,1,1
sacrifice of the,3,2,14
live because of,3,1,1
he beheld the,3,1,3
light or,2,1,1
of the earth after,4,3,3
the east and there,4,1,1
you my,2,2,5
not of,2,2,83
tree in the which,4,1,1
to preserve,2,1,2
written that,2,1,11
life also in the,4,2,1
harp,1,1,30
were nine hundred and thirty,5,1,1
they knew,2,2,32
his disciples,2,2,144
after the manner of men,5,1,3
put to,2,1,89
hard,1,1,45
the direction of,3,1,1
you lo,2,1,2
light upon the,3,4,2
direction,1,1,1
the face of the lord,5,1,7
swear unto me,3,1,6
them with a,3,1,14
thee thou,2,3,64
so i,2,2,37
with a curse,3,1,2
firmament,1,10,17
a man unto,3,1,2
were in the,3,5,68
disciples came to,3,1,4
i live,2,1,35
she gave me of,4,1,1
that ye might,3,1,27
way of the tree of,5,1,1
shalt thou eat of,4,1,1
the prophet before the,4,1,1
earth shall rest,3,2,1
face thereof,2,2,3
two wives the,3,1,3
for ever,2,1,390
slew him,2,3,37
raised up,2,1,32
hope to,2,2,4
and jared lived after he,5,1,1
every thing,2,2,32
too,1,2,51
top,1,1,91
hate,1,3,87
hath,1,19,2264
after his own,3,3,4
the clouds of heaven and,5,1,1
be called woman because,4,2,1
them they,2,1,64
but of the,3,3,17
joy of our,3,1,1
not aware of and shall,5,1,1
presence of moses,3,2,1
he had made for,4,1,1
ye eat thereof then your,5,1,1
me from the beginning,4,1,2
shall a man leave his,5,2,3
for god doth know that,5,1,1
let there be a firmament,5,1,1
not so,2,5,39
enos lived after he begat,5,1,1
whose name was,3,1,38
light to,2,4,11
save,1,4,233
a day when he not,5,1,2
and his words,3,1,3
now of,2,1,4
have,1,128,3904
thistles shall it,3,1,1
kill him,2,1,25
power shall be,3,1,1
of the ground and,4,2,6
from all these,3,1,1
and it shall be given,5,1,4
you to,2,1,103
for the son of man,5,1,9
an altar in,3,1,1
shall rise against,3,1,4
my works,2,3,3
garden god hath said,4,1,1
land out of,3,1,4
they shall say unto you,5,1,2
them and went,3,1,4
my god and your god,5,1,1
try,1,1,17
and be glad,3,1,11
thy coming,2,1,9
flesh had,2,1,2
i have given unto,4,1,5
make an,2,4,81
the earth and it was,5,4,2
the land and to,4,2,3
fell unto,2,1,3
of the air to,4,1,1
not to,2,2,154
gave me commandment,3,1,1
if that evil,3,1,1
he shall rule over,4,1,1
to the sacrifice,3,1,3
and at that day,4,1,1
thy voice therefore,3,1,1
desires,1,1,3
same is the,3,1,5
stars,1,7,51
his elect,2,1,2
and i felt,3,1,1
eden to dress it,4,2,1
offering,1,12,724
of the by,3,1,4
and i fell,3,1,6
i had made,3,8,2
for behold the lord,4,1,5
had fled,2,3,1
air to,2,1,1
mountain on the east,4,1,1
you up,2,1,27
filled me with the,4,1,1
from all their,3,1,2
revelations,1,3,2
of the at,3,1,2
it was that,3,2,12
thing that upon the,4,6,10
state,1,8,14
also bare,2,2,3
thy brother blood,3,2,2
of zion the,3,1,3
generation of the,3,1,3
the lord appeared unto,4,3,12
now if there,3,1,1
deliver you,2,1,20
and heard him,3,1,3
for an offering unto,4,1,2
watch,1,2,61
forth from the presence of,5,1,2
they should be,3,2,14
two,1,21,835
all they that,3,1,30
all flesh had,3,1,1
in darkness and,3,1,10
desired,1,2,50
descended upon,2,1,2
other left,2,2,4
and deny,2,1,1
the end of all flesh,5,1,1
of cattle and,3,1,4
made manifest,2,1,20
never cease,2,2,1
necessity of,2,4,1
while there,2,1,3
field before it,3,4,2
creature that hath life and,5,1,1
to fulfil,2,1,8
i will multiply,3,1,8
offended and shall betray one,5,1,1
and wept over his,4,1,1
him whose,2,1,4
idols,1,1,101
false prophets shall,3,1,2
one of the royal,4,1,1
thy days for,3,1,1
with the church and,4,1,1
have created from the face,5,1,1
in the floods,3,3,1
and the man,3,1,58
driven me out this,4,1,2
was kept,2,2,4
and i gave unto,4,1,2
this king,2,1,4
hours,1,1,3
brightness of,2,1,6
had a,2,3,50
if ye do not,4,1,1
his whole,2,1,3
young man,2,2,56
had i,2,2,5
house,1,13,2024
of god unto,3,1,7
and thou shalt write,4,1,5
god amongst the trees of,5,1,1
so became,2,1,1
caught,1,3,37
thee and the,3,1,28
grow every tree,3,2,1
soon to,2,2,1
toil of,2,1,1
that they may,3,2,155
to speak,2,1,77
befallen them,2,1,1
of the and i,4,3,1
in the land a,4,2,1
of the tree which,4,1,1
will raise up,3,1,11
god commanded the,3,1,1
suffered his house,3,1,2
world for a witness,4,1,1
and behold i will,4,2,5
not and they,3,2,5
built,1,8,169
him upon,2,1,15
thee and thy,3,1,18
the moon and the stars,5,1,2
help meet for him,4,4,2
the morning,2,11,188
build,1,1,163
whole earth so,3,1,1
thee that,2,4,96
i will be thy,4,1,4
eyes of the lord,4,1,22
hand over the sea,4,1,5
the lord set a mark,5,1,1
required,1,2,22
to sojourn,2,1,15
the earth and behold it,5,1,1
of my flesh she shall,5,1,1
was very,2,2,33
wisdom and,2,3,66
was baptized and,3,1,1
created them,2,6,1
the coming,2,6,18
to me that,3,3,9
kingdoms of,2,1,32
altar unto the lord,4,1,15
i hid myself,3,1,1
affirm,1,1,3
tree which,2,2,8
mountain on the,3,1,3
even as our,3,1,2
thine eyes have seen,4,1,6
generation and,2,2,8
and that his,3,1,1
his glory was,3,2,2
my voice i,3,1,3
heads for,2,1,1
beginning of days,3,2,1
and became into,3,2,1
field return,2,1,1
persecution that arose,3,1,1
of christ,2,3,91
by the spirit of the,5,1,3
an oven and all the,5,1,1
born of the,3,1,4
creature that which the,4,2,1
end of the world and,5,1,1
wrath of,2,1,37
place where,2,6,65
drinking,1,2,21
face shall i,3,1,1
father and his mother and,5,2,3
his countenance fell,3,1,1
bearing seed which is upon,5,1,1
i put,2,1,23
the commandments of god,4,2,3
water,1,16,396
blood,1,12,447
of the of,3,2,62
speech,1,4,49
of temptations and,3,1,1
upon their,2,3,65
pleasant to the eyes,4,1,1
the daughters of thy,4,1,2
a curse and,3,1,9
lord of hosts that it,5,1,1
the holy ghost that,4,1,2
of the serpent,3,2,2
the fowls of the,4,1,30
and seven years,3,1,8
whatsoever adam called,3,2,1
that night,2,1,29
suck in those days,4,1,3
and giving in,3,2,1
full of grace and,4,5,1
of the wrath of,4,1,9
the fruit of,3,9,76
and she conceived,3,2,13
his wife again,3,1,1
end of the world,4,4,7
and they did,3,1,37
them and he said,4,1,2
the remission of,3,3,6
the light day and the,5,2,1
we hope,2,1,2
thee and have,3,1,4
light as,2,1,3
them that give suck in,5,1,3
for the silver,3,1,1
after our,2,3,4
and adam knew his,4,2,1
after he begat seven hundred,5,1,1
establish their,2,1,1
beginning being,2,1,1
offered up,2,1,6
from the temple,3,1,3
gave me of the,4,1,1
the judgment,2,1,51
in the new,3,1,4
judgments of,2,1,7
he had seen,3,1,8
between him,2,1,3
raised it,2,1,2
to be afflicted,3,1,1
them and there was,4,1,1
swelled,1,1,1
be preached in,3,1,3
of the righteous the,4,1,1
and two years old,4,1,6
they heard the voice,4,2,1
begat enoch,2,2,2
the land shall,3,1,28
it would,2,3,5
believe in god,3,1,2
i will and,3,1,1
their hands they shall bear,5,1,2
cut him asunder and,4,1,1
the master,2,1,18
be the fruit of,4,1,2
god which should,3,1,1
son who,2,2,3
say unto you that ye,5,1,3
sister that it,3,1,1
the earth come,3,1,2
me out of,3,2,28
baptized him,2,1,1
be preached,2,2,6
body which,2,1,4
his brother and,3,1,17
eagles be gathered,3,1,2
grass,1,4,62
of jared were nine hundred,5,1,1
thine eyes are upon,4,1,2
and by their,3,1,5
it is written,3,1,80
him who hath,3,1,4
right,1,16,359
years according to the time,5,1,1
it and to keep it,5,2,1
all the ways of,4,2,3
of solomon,2,1,52
waited,1,1,35
and evil and,3,2,1
kill you and ye shall,5,1,1
turn from their,3,1,5
son which,2,2,11
thus he,2,2,8
then the lord said,4,1,5
trumpet and,2,1,19
and dreadful,2,1,3
the morning were,3,6,6
is it that,3,4,24
into egypt that,3,1,2
of the wilderness and,4,1,4
unto the children of,4,3,98
soon as,2,1,50
off the,2,3,99
unto the place,3,1,28
cattle and to the fowl,5,1,1
unto me and,3,5,73
multiply on the,3,1,1
your lord doth,3,1,1
firm decree,2,1,1
them that give suck,4,1,3
his portion with,3,1,2
that the lord,3,8,193
in the flesh i,4,1,2
unto him privately saying tell,5,1,1
eden and,2,2,5
father through,2,1,1
also a,2,4,23
and i was afraid,4,1,2
language which,2,2,1
his disciples came to him,5,1,3
smite them with,3,1,2
rule the day,3,4,1
according to my,3,2,13
see what he would call,5,2,1
entered into a,3,1,13
of the to,3,1,14
and departed from the temple,5,1,1
unto me all,3,1,5
embraced,1,1,5
overwhelmed,1,1,7
to go into the land,5,1,4
lights the greater,3,2,1
grant,1,1,22
they shall,2,23,966
unto you there,3,1,6
did not destroy the,4,1,1
declare all,2,1,4
his wife and she conceived,5,2,2
knowledge in the,3,1,2
who am i,3,1,6
baptized in the,3,1,4
and the famine,3,1,8
by the will,3,1,9
air and over,3,4,2
from thy face,3,1,1
thee except,2,1,3
that the lord spake,4,2,11
sake and,2,3,22
men women and children,4,1,1
angry with,2,2,16
the lord spake with,4,1,2
dry land,2,3,22
out and came,3,1,2
shall be the fruit of,5,1,2
and lived after,3,3,11
and a,2,13,511
to a,2,3,71
i have spoken,3,4,27
be hated of all nations,5,1,1
living creature,2,6,14
were done in,3,1,3
the book of moses,4,1,5
man also,2,1,13
in a day when,4,2,2
things of god,3,1,3
against abel his brother and,5,1,1
the buildings of,3,1,1
and i,2,113,1260
kill you and,3,1,1
fruit tree yielding,3,2,1
occasion,1,4,21
in the image,3,3,2
darkness shall,2,1,5
gathered together unto one place,5,2,1
question by,2,1,1
abel thy,2,1,1
the heaven to divide,4,1,1
of knowledge of good,4,3,1
tribes of the earth mourn,5,1,1
are made partakers of,4,1,1
on us and,3,1,5
man from the,3,3,3
his voice,2,4,48
him forth from,3,1,1
called the sons,3,1,1
into his nostrils the,4,2,1
for the purpose,3,2,1
creeping thing,2,2,14
built unto the lord and,5,1,1
his daily,2,1,1
not unto his,3,1,1
and to keep,3,3,14
be opened and ye,4,1,1
came to pass that the,5,7,4
him that he,3,1,59
then shalt,2,1,34
thy country and from thy,5,1,2
the tree,2,17,39
seed the,2,2,1
then shall,2,6,143
god came down,3,1,1
and the name of the,5,4,28
saw a,2,2,26
believe that the,3,1,2
bands,1,1,46
men whom,2,1,9
shake and,2,1,2
for a witness,3,1,6
revealed,1,7,38
stand,1,5,274
there be light and there,5,2,1
way to keep the,4,1,1
are mine and i,4,1,1
the confusion,2,1,2
forbidden,1,4,3
thus it,2,1,8
unto him tell,3,1,2
ground and,2,3,51
witness,1,1,135
so that i,3,2,10
there be an,3,1,4
words of god which,4,1,1
delivered by the,3,2,2
man saw,2,1,3
use,1,3,35
the heaven and,3,5,23
eat bread,2,1,41
help meet for,3,5,2
him with an,3,1,2
there will,2,1,16
shall not eat of,4,2,10
tree whereof i commanded thee,5,1,1
them their children,3,1,2
for i the,3,3,13
cool of the day,4,1,1
of myself but,3,1,5
heaven shall,2,1,10
fill the waters,3,2,1
and a flaming sword,4,1,1
were of one,3,1,6
into the borders of,4,1,1
that he will yet,4,1,1
glory of the lord was,5,1,1
own sins and,3,1,1
not in the winter neither,5,1,1
all men were,3,2,1
heads of their fathers,4,1,2
old when,2,1,42
subject,1,3,17
air and to every beast,5,1,1
his brother name,3,1,3
the earth will,3,1,2
thou done,2,3,49
now therefore have,3,1,1
woman because she was,4,2,1
woman because,2,2,1
all the egyptians,3,1,7
rich in,2,1,8
his only begotten,3,3,3
is there will the,4,1,1
is a faithful and wise,5,1,1
interpretation of tongues,3,1,1
form and void,3,1,2
of the humble,3,1,3
commanded in the,3,1,1
in the last days,4,4,6
be well with me,4,1,1
he said that,3,2,3
who then is,3,1,5
come before,2,1,19
the third time the,4,1,1
sons of,2,16,594
and i looked and,4,1,8
were willing,2,1,4
and let them,3,2,47
after he had begotten seth,5,1,1
a keeper,2,1,2
sorrow,1,4,70
same shall be,3,2,6
was without,2,2,9
speak to,2,1,26
and flesh,2,2,5
the tribulation of those days,5,3,1
the earth and gross,4,1,1
hand and i will,4,1,2
was taken out,3,2,2
way to the,3,1,3
hereafter and,2,1,2
one stone upon,3,1,4
and the people of,4,1,10
a man leave his,4,2,3
of my power and,4,1,1
after he begat enoch,4,1,1
of the lord come,4,1,5
of the field and,4,4,23
will be done,3,1,3
of the wrath of god,5,1,4
the lord face,3,1,1
man whom i have,4,1,1
unto enoch was born,4,1,1
and hearken unto,3,1,1
dumb idols,2,1,2
eldest son,2,1,5
names to all cattle,4,2,1
of all men and,4,1,2
all of it,3,1,6
hid myself,2,1,2
spirit shall not always strive,5,1,1
returned to,2,1,44
spirit,1,23,505
look,1,10,156
when i,2,11,226
and again the lord,4,1,2
seed after his,3,2,1
the true,2,1,14
and the lord called,4,1,5
looked upon the,3,3,2
whereof i commanded,3,1,1
long,1,1,212
his hands were,3,1,6
him on the,3,1,14
multiply and fill the,4,2,1
fathers that,2,1,12
your flight be not in,5,1,2
which he was,3,1,4
called his name noah saying,5,1,1
priest and,2,1,95
priest that he,3,1,3
to take his,3,1,3
are justified,2,1,3
found among,2,1,8
may say,2,1,5
the doings of the,4,1,2
the seventh time,3,4,2
arose against,2,1,3
pass away and,3,1,3
you every herb,3,1,1
unto thy seed,3,3,8
the lord who is,4,1,3
the end from the,4,1,1
that i am,3,1,128
her mouth to,3,1,1
destroy man whom,3,1,1
flesh from off,3,1,2
wood,1,1,140
to go into,3,1,14
the earth with,3,4,12
shall not pass,3,2,9
and they can,3,1,1
commanded that they should,4,1,7
you there shall not,4,1,1
saying turn,2,1,2
for i have,3,2,91
work,1,14,420
unto our fathers,3,1,9
built unto the,3,1,3
he said this,3,1,8
in his own likeness,4,1,1
not been,2,1,34
under heaven,2,2,13
word,1,11,699
shall turn to,3,1,5
the hypocrites there shall,4,1,1
lord,1,199,7964
the cattle and over all,5,2,1
sought for,2,2,12
us concerning our work and,5,1,1
behold the glory of the,5,1,6
to divide the,3,4,5
his days shall,3,1,2
the famine to,3,1,1
one man,2,1,32
beginning and,2,3,9
loud,1,5,60
for an offering unto the,5,1,2
pass but the end is,5,1,2
it was needful,3,1,2
and thou shalt eat the,5,1,4
and thus it was,4,1,1
go forth and,3,2,11
mine anger is kindled,4,1,1
voice should,2,1,1
prevailed,1,2,37
abraham built an altar,4,1,1
firmament and it was so,5,1,1
so many,2,1,11
lost,1,2,33
themselves from,2,1,8
altar in the,3,1,6
son of man and,4,1,3
there went up,3,2,7
with me she gave,4,1,1
that ye shall,3,1,30
day when they were created,5,1,1
cursed shall be the,4,1,1
him of the,3,1,15
days of enoch were,4,2,1
he said they,3,1,2
preparing,1,1,2
an help meet for,4,5,2
saying be fruitful and,4,1,1
our necks,2,1,1
of the earth and,4,6,63
with the holy ghost and,5,1,7
love,1,6,311
have chosen thee and,4,1,1
world also,2,1,3
thy sake in sorrow shalt,5,1,1
in heaven but,3,1,1
