nGram,size,mormonFreq,nonMormonFreq
our enemies for,3,2,1
the multitude in,3,1,1
us out of,3,11,15
lead thee,2,1,4
they taught,2,6,3
us yea,2,10,2
am he i am the,5,1,1
of damascus and,3,2,9
this mystery,2,1,2
house at jerusalem and,4,1,1
him out to,3,1,1
lord up to,3,1,1
done that,2,7,19
shall pass through it hardly,5,1,1
stand as a,3,7,1
shall be eaten as,4,1,1
rust doth corrupt and where,5,1,2
the lord and their substance,5,1,1
be the glory of the,5,1,1
i have seen thine,4,1,1
i have taught you,4,1,1
look for,2,4,12
brother that he,3,1,4
your wickedness,2,7,1
interpret them,2,1,1
this that this,3,1,1
nevertheless they departed,3,1,1
me a polished,3,1,1
year on the,3,1,1
midst of,2,34,315
zechariah the,2,1,15
to teach and,3,1,3
by fire and by,4,4,1
all ye workers of,4,1,2
to keep his commandments and,5,4,7
the people with his,4,1,2
that he built,3,2,2
i shall have,3,1,6
of ishmael and,3,13,3
written after,2,1,1
instead of a a girding,5,1,1
that i may remember,4,2,1
shall the lambs feed,4,1,1
the lord i will not,5,2,2
that is right,3,1,2
the officers to,3,1,1
he remember,2,2,1
taken from,2,21,23
to be much,3,2,2
cried with,2,6,27
a piece,2,1,20
for him according to the,5,1,2
but it not,3,1,1
that follow after,3,2,3
any man will sue thee,5,1,1
will become,2,1,2
and making,2,2,5
right hand and be,4,1,1
is god throne nor by,5,1,1
glorious in,2,1,5
on him therefore he,4,1,1
like the moon,3,1,1
for it to,3,3,2
cruel both,2,1,1
hath the light,3,1,1
the shining of,3,1,2
destroy their,2,4,4
also called,2,1,4
to the prisoners,3,1,1
like as of,3,1,2
a covert,2,1,3
cast their leaves so the,5,1,1
smoke and the,3,1,2
should destroy,2,2,1
do bear,2,1,2
and the law and,4,1,2
saying thus said,3,1,1
that the lord commanded him,5,2,2
in a valley,3,2,1
because of you and,4,3,1
me ye that,3,3,6
hours in,2,1,1
the father full of,4,2,1
that which had,3,6,2
receive their sight and the,5,2,1
that i the lord,4,6,13
of the terrible shall,4,2,1
and of barley and,4,1,1
forth unto me that,4,1,1
searched,1,6,20
she said,2,2,80
go to the house of,5,1,2
spoken shall,2,3,2
shall see him as,4,1,1
valiant man and my hand,5,1,1
her idols,2,2,3
with joy and not,4,1,1
out of my mouth,4,4,5
by the multitude,3,1,5
and there came a,4,2,19
lies he is the,4,1,1
of war were,3,1,2
be ye separate,3,1,1
of all and,3,2,5
and this is all,4,1,1
every city to,3,1,1
all sins,2,1,2
shall sit upon the,4,1,2
unto them ye have,4,1,6
upon the lord the,4,1,1
shall purify the sons,4,1,1
the cunning artificer and,4,1,1
he came forth,3,2,2
midst he,2,1,1
removed saith the lord that,5,1,1
shall perish yea,3,1,1
bowels like the,3,1,1
and see that ye,4,1,1
and command,2,1,4
the light of,3,16,36
but now behold,3,1,1
from the creation of the,5,2,1
cut them off,3,5,6
be weary nor stumble among,5,1,1
manner of evil against,4,1,1
better things of,3,1,1
lost and,2,9,5
this people for,3,7,3
not come out,3,4,1
seed he shall,3,1,2
when the lord,3,13,47
or peeped,2,1,1
which he spake unto saying,5,2,1
the righteous,2,54,148
a charge,2,1,10
of the egyptians and,4,1,11
him how much,3,1,1
shall have purged the blood,5,1,1
write the things,3,9,1
as if the staff,4,1,1
behold let,2,2,1
among those that,3,2,4
and save them,3,1,1
heavenly father will also forgive,5,1,1
mouths,1,10,19
not returned,2,1,5
will not open,3,2,1
smite them for he that,5,1,1
of jerusalem neither,3,1,1
down the thickets of,4,1,1
is the lord of,4,2,5
cut off out of the,5,1,1
sparks walk in,3,1,1
ask neither will,3,1,1
i go to,3,4,6
not permitted,2,1,1
to give unto the,4,1,1
ground he hath no,4,1,1
the unclean thing,3,1,1
choicest vine,2,1,1
down among,2,7,5
sea who,2,1,1
forth unto me,3,1,1
but because,2,5,8
preach and to,3,3,2
even as jesus,3,2,1
exceeding greatness of,3,1,1
thy hand shall be,4,1,1
do according to his,4,2,3
all this wickedness,3,1,1
said unto his master,4,4,2
with jacob and also,4,1,1
it of my,3,1,1
not for thou shalt not,5,1,1
been done,2,6,11
i will send them,4,1,2
were righteous and,3,1,1
heaven and earth,3,4,31
the grace of,3,12,40
be brought,2,63,48
for it me,3,5,2
their sins and the,4,1,1
any among you,3,2,1
all the words that,4,1,5
the tongue of,3,6,12
the end of the rod,5,2,2
the lamb of,3,35,4
his father and he,4,2,3
the rain,2,3,26
in his heart,3,6,42
rod of him that,4,1,1
save them in,3,1,1
and destroyed the,3,1,2
have hearkened,2,1,6
that i cut thee,4,1,1
my salvation unto the,4,1,1
choicest vine and built a,5,1,1
smitten them and the,4,1,1
you o house,3,2,4
how thou the,3,2,3
land of their,3,19,14
feed after their manner and,5,1,1
that which his,3,2,3
for it is,3,32,103
transgression of a,3,1,1
let him have,3,1,2
the lamb in,3,1,1
sea which,2,3,6
to pass as he went,5,1,2
shall take from,3,1,1
two sons of,3,2,7
for if ye,3,7,11
first began to,3,1,1
unto david,2,1,52
who was the,3,26,2
other on the other,4,2,2
known in all,3,3,1
see who,2,2,1
the poor because,3,2,3
all the nations,3,16,32
judged according,2,17,2
family of,2,3,95
like the most,3,1,1
them they shall lay hands,5,1,1
zedekiah king of judah and,5,1,4
therefore it shall be,4,1,4
unto me thy,3,1,1
sin also,2,1,1
for in my,3,2,3
they returned again,3,6,1
everlasting kindness will,3,1,1
and prepared for,3,1,2
and also made,3,1,1
son may,2,1,2
unto me the,3,8,32
made manifest in,3,2,4
was inhabited,2,1,1
for if we,3,3,6
shall destroy the sinners,4,1,1
his heart and the,4,1,3
days and have,3,1,2
nor his ox,3,1,1
from the wall,3,1,4
and in all things,4,2,3
more worship,2,1,1
that thou be afraid of,5,1,1
his sword and,3,9,10
lord and my,3,3,8
doth take,2,1,1
sit also,2,1,1
also command,2,2,1
their own flesh and they,5,1,1
it for out,3,1,1
and of silver and,4,8,1
from off thy shoulder and,5,1,1
lord to me,3,1,2
our brethren have,3,3,1
the house of israel therefore,5,1,2
counted as,2,1,6
and the people,3,51,141
was to come,3,2,1
my sake for,3,1,2
come to pass that,4,48,54
of israel should be,4,2,1
of circumcision,2,1,4
is faint and his soul,5,1,1
and these are the words,5,11,1
spend money,2,1,1
owls shall dwell there,4,1,1
my fierce anger,3,3,2
changeable suits of,3,1,1
drink nor yet for your,5,1,1
him and that they,4,1,1
should we have,3,1,2
land into the,3,1,2
i will exalt my,4,1,1
twain he did,3,1,1
were many,2,61,11
sit down with,3,2,1
because man,2,1,1
father was a,3,1,5
shalt be as the,4,1,1
he imparted,2,1,1
came by jesus christ,4,1,1
their journey,2,11,10
the confidence,2,1,5
would suffer them to,4,1,1
himself according,2,1,2
he shall appear we shall,5,1,1
lord god of hosts,4,5,29
name written,2,1,5
him because they,3,1,1
and the arrows,3,1,1
spirit of the lord came,5,1,7
the lame to,3,2,1
to shed,2,1,10
cause his,2,2,5
that thou say,3,1,5
cause him,2,3,11
we sent,2,2,2
again i say unto,4,8,2
when the priest,3,1,3
the land of egypt,4,8,227
word came,2,2,3
lord and it,3,4,7
all nations shall flow unto,5,1,1
legs and the,3,1,1
cause to be,3,7,2
lord and in,3,1,15
servants said unto,3,1,7
will give unto,3,14,7
and this was their,4,2,1
me sore,2,1,4
sucking child that,3,1,1
will proceed,2,5,2
praying unto the lord,4,1,1
which he had taken,4,3,4
this people fat,3,1,1
not be ashamed neither,4,1,1
of the sun and,4,2,3
i would to god that,5,1,1
multitudes were gathered,3,1,1
that the days of,4,2,1
to reason,2,1,3
begotten of the father full,5,2,1
one into his own,4,1,3
their counsel from,3,1,1
and the length,3,1,7
neither by the,3,1,2
them but shall,3,1,2
he called his name,4,1,9
and went over,3,3,6
it may be said,4,1,1
it that they,3,4,3
lord and he,3,13,37
people ye are,3,1,2
into prison and,3,9,2
and taught them,3,2,4
men until,2,2,1
right hand and on,4,1,11
that thou set,3,1,3
thy people and upon thy,5,1,2
given this land,3,1,1
power of his resurrection,4,1,1
king and there,3,1,2
hinder,1,1,16
and to make,3,1,18
were hired,2,1,1
and priests,2,6,4
instead of a girdle a,5,1,1
head and the prophet,4,1,1
the came upon,3,2,1
commanded them,2,28,39
earth beneath or,3,1,2
and it brought forth,4,1,1
and he baptized,3,1,1
river by,2,1,1
and as he entered,4,1,1
with the sons,3,3,3
our own apparel only,4,1,1
commanded thee,2,3,29
are the meek for they,5,1,1
jesus had made an,4,3,1
and learn of,3,1,1
but with great,3,1,1
or what shall,3,1,4
and proclaimed,2,1,6
multitude of all,3,1,4
lord and we,3,1,2
the gentiles and make the,5,1,1
like as it,3,3,1
thou father,2,2,1
it shall the gentiles seek,5,1,1
by the prophets concerning the,5,1,1
my name at the,4,1,1
dreadful,1,4,9
shall also perish,3,1,1
your sheaves,2,1,1
give her a writing of,5,1,1
to call the righteous,4,1,3
much grief,2,1,1
is the transgression of,4,1,2
put bitter for,3,1,1
his father for the,4,1,1
i send and,3,1,1
and the children of the,5,1,11
your mortal,2,1,2
must be cast,3,3,1
by fire and it,4,1,1
they understood not that,4,2,2
ye clean that bear,4,1,1
railing for railing,3,1,1
shall consecrate,2,1,3
in another place,3,1,1
priest said,2,1,7
they may come unto,4,3,1
again he said unto them,5,1,1
saying we will,3,2,5
peace peace be unto,4,1,1
him and they took him,5,1,1
and they fled before the,5,1,1
clothing but inwardly they,4,1,1
they pitched,2,8,7
stones neither,2,1,1
and joseph also,3,1,1
of these things that he,5,1,1
prepared by the,3,1,1
land of these,3,1,2
lord who redeemed abraham concerning,5,1,1
flocks and,2,35,32
have rewarded evil,3,1,2
commanded that,2,28,13
they are not,3,13,14
seen an angel of,4,1,1
told all these things unto,5,1,1
day for he,3,1,2
but there were,3,9,1
near to come and her,5,1,1
and his two sons,4,1,1
devil is,2,3,2
that i might,3,39,39
weak,1,12,46
that which he did,4,1,2
had done all these,4,2,1
he had not,3,6,10
add one cubit unto,4,1,1
wear,1,6,12
long for,2,2,6
hole of the pit,4,1,1
place of refuge and,4,1,1
were twenty and four,4,1,15
and came and dwelt,4,1,1
devil he,2,1,1
to death because he,4,1,1
lasted and,2,1,1
cause it to be,4,1,1
the viol the and,4,1,1
with their little,3,1,1
trouble and darkness dimness,4,1,1
many which,2,5,2
may prosper in,3,2,1
destroy the way of thy,5,1,1
christ they are,3,1,1
shall be destroyed from,4,1,2
of the lord into,4,1,5
the house of israel and,5,21,16
shall not stand for god,5,1,1
king and their,3,2,1
lord but,2,5,48
them all the day,4,1,1
unto you desolate,3,1,2
of his wings,3,1,1
in us to,3,1,1
in pieces and none,4,2,1
whole heart,2,1,13
yet he opened not his,5,1,1
other sons,2,4,1
i never knew you depart,5,1,1
river that they,3,3,1
little child shall lead,4,2,1
it stand that i,4,1,1
and caught,2,2,9
to be understood,3,2,2
with a loud voice and,5,1,10
in it with a,4,1,1
of the lord from this,5,1,1
light is darkened in,4,1,1
for it was the,4,1,1
mote out of,3,2,2
which are called,3,2,8
blood of christ,3,6,4
me ye that work,4,1,1
because of the oath,4,1,1
destruction saith the lord,4,1,1
to the power,3,14,3
not but that he,4,1,1
mouth i,2,1,1
when ye shall see,4,3,5
woman forget her,3,1,1
whither he was,3,1,2
lord for the,3,4,9
eleven,1,1,24
and shut,2,1,16
and aaron said,3,2,5
for they shall be called,5,1,1
come upon them,3,32,12
week,1,3,13
iniquities of the,3,2,1
together by,2,1,4
weep,1,5,49
pray in,2,3,2
been afflicted,2,1,2
upon that,2,8,13
of the heart,3,1,13
up the tribes,3,1,2
bows shall men come,4,1,1
the lion shall eat straw,5,2,2
not thy left,3,1,1
son therefore,2,2,2
gone up,2,2,24
remove mountains and,3,1,1
stumbling blocks,2,1,1
do not repent,3,4,1
be not gathered,3,1,1
and they divided the,4,1,1
many thousands of,3,7,2
shake off the,3,3,3
a man shall nourish a,5,1,1
for an eye and a,5,1,1
the gentiles and make,4,1,1
go to i will tell,5,1,1
majesty of,2,1,4
fathers in the land of,5,1,1
may be in secret,4,1,1
feeding,1,5,8
thy fathers in,3,1,1
had given him,3,2,10
had given his,3,1,2
make thy hoofs brass,4,1,1
whom he had raised,4,1,1
vain for the lord,4,1,2
that out of the,4,1,8
and famine and,3,1,1
my sons,2,29,10
words which were spoken,4,1,2
he was clothed,3,1,1
your that,2,1,4
if ye will hear,4,1,4
he his children the,4,1,1
up and began to speak,5,1,1
and the places,3,1,2
beginning at the,3,3,1
these my,2,6,9
the eye of,3,1,7
others to,2,2,2
the young,2,3,107
come upon this,3,3,1
my song,2,1,3
you whom ye,3,1,2
gone to,2,9,5
his hand hath he,4,1,1
for me in,3,1,3
broken the staff of,4,1,2
not slay you,3,1,1
and they brought their,4,1,2
these of,2,1,5
a record upon,3,1,1
shall the wicked,3,1,2
in the church and,4,2,1
cow and the bear shall,5,2,1
and the living,3,1,6
had not been born,4,3,1
the house of who,4,1,1
in unto him into the,5,1,1
well,1,44,262
together in,2,19,19
until the people,3,1,1
waters gushed out,3,1,3
of the earth for the,5,2,2
did flatter,2,2,1
wanton eyes,2,1,1
he said unto me thou,5,3,2
the east and on,4,3,1
of my god,3,9,17
a song of my beloved,5,1,1
it back,2,1,3
no weapon,2,1,1
i shall do this,4,1,1
he that shall descend,4,1,1
will i deliver,3,1,6
spake unto me saying behold,5,6,1
said unto them ye have,5,1,6
your cities,2,1,8
have done unto and,4,1,1
never hunger,2,1,1
for our profit,3,1,1
went,1,199,1400
man saying we will eat,5,1,1
shall be humbled and the,5,2,2
which is holy unto,4,1,1
have purposed so,3,1,1
called the name of,4,4,27
these is,2,1,2
paths for out of,4,1,1
unto mine,2,11,4
hireling in,2,1,1
lord hath delivered,3,2,10
and make their ears,4,1,1
neither shalt thou,3,1,35
lord to do,3,1,5
be great in the,4,1,1
and salvation,2,3,3
that the lord shall,4,4,5
their ranks,2,1,1
no thought saying what shall,5,1,1
you a sign,3,4,2
lord hath said unto me,5,1,2
raise the dead,3,1,2
blessed me and,3,1,3
and given them,3,1,3
will read,2,2,1
thirty and ninth,3,3,1
brother of was,3,1,2
people unto the land,4,2,2
upon this,2,15,25
from before my,3,8,1
at that day shall,4,3,4
himself proudly against,3,1,1
wept,1,4,71
he laid it upon my,5,1,1
may be fulfilled,3,7,2
him out from,3,4,1
the lord are great,4,1,1
be as when,3,2,4
because of you for,4,1,2
upon them when they,4,1,1
that turn aside the stranger,5,1,1
from before me,3,2,2
shining,1,1,11
and gladness shall be found,5,1,1
thanksgiving,1,6,28
for it was not,4,1,2
be broken in pieces,4,3,4
faint and his soul hath,5,1,1
that he fell,3,2,4
lord and do,3,1,6
this people saying say,4,1,1
that they had done,4,3,2
given unto me by,4,1,1
unto the place of,4,2,8
the peace of thy children,5,1,1
forth the law and,4,1,1
and ministering,2,2,1
of zion and shall have,5,1,1
a wall,2,1,22
all the world and preach,5,1,1
upon thee,2,7,112
lord and as,3,5,8
the dispersed of judah from,5,1,1
him what wilt thou that,5,1,1
and thy power,3,1,1
not speak the,3,2,1
the same day,3,1,32
throw,1,2,9
were,1,2018,2772
said holy holy holy,4,1,1
man be a,3,1,2
pray to,2,5,3
this once,2,1,8
made bare,2,4,2
the noise of thy,4,1,4
and join,2,3,4
of many and,3,1,4
wives ravished,2,1,1
and whose,2,4,20
no beauty that we,4,1,1
appointed according,2,1,2
upon them,2,143,182
out of that land,4,2,2
in the kingdom of heaven,5,3,6
shall be broken in pieces,5,3,4
his state,2,1,1
the noise of the,4,1,20
are sufficient,2,1,1
soul unto,2,4,6
my soul,2,65,170
a and a,3,5,8
together an,2,3,1
find knock and it shall,5,1,2
together at,2,6,9
together as,2,4,12
ye may be the children,5,1,2
secret shall,2,2,2
therefore the redeemed,3,1,1
one thing,2,3,17
for a man,3,1,19
into the gates of the,5,1,1
toiling,1,1,1
came to pass as i,5,1,1
now if christ,3,1,1
have not caused,3,1,1
little children and,3,3,4
i wait,2,1,8
that i may slay,4,1,1
to join,2,4,1
his banks,2,1,4
not depart from them,4,1,2
when god overthrew,3,1,1
ye who,2,4,2
which had made,3,1,2
do rejoice and,3,2,1
off thy shoulder,3,1,1
west,1,42,69
stand before him to,4,2,1
be destroyed that,3,2,1
of the lord for,4,12,31
and prepare your,3,1,2
not depart from thee,4,1,1
spoil and to,3,1,3
by famine and by,4,2,1
a small,2,23,17
cry unto the lord,4,20,7
enlarged,1,2,11
the altar of god,4,1,1
if he had not been,5,1,1
them shall lead them,4,1,1
prophet among them,3,1,1
good is,2,2,7
was an,2,12,57
the waters of that go,5,1,1
lord sitting upon a,4,1,1
others he,2,1,1
both they who,3,1,1
good in,2,6,20
lord our god,3,9,101
have moved,2,2,2
see and that which they,5,2,1
was at,2,1,40
was as,2,9,26
good if,2,1,3
heart that he would,4,1,1
and believe not,3,1,2
yourselves before the lord,4,1,1
but shalt,2,1,16
unto us the,3,4,9
and wrote saying,3,1,1
he sunk,2,1,2
war at,2,2,3
press,1,6,9
but shall,2,3,19
love and,2,6,17
say unto you the,4,5,4
i heard a,3,1,15
unto all good works,4,1,1
law or the,3,1,1
others in,2,2,2
shall come to pass for,5,1,1
thy righteousness as the,4,1,2
the earth shall,3,21,36
field how,2,1,1
the lord where,3,1,4
which i have given,4,3,14
the blind shall see,4,1,1
and let us go,4,4,16
of the way of,4,2,4
turned away and thou,4,1,1
said because,2,2,16
surely,1,49,284
and according to my,4,1,1
build up his,3,1,1
should be no more,4,2,1
them before the,3,5,17
well set hair baldness,4,1,1
the branch of the,4,1,2
light and light,3,1,1
to see the king,4,1,1
together to,2,24,34
